tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
2015173	Ooceraea biroi	105282614	0	live	LOC105282614	X777_08795	odorant receptor 24a	odorant receptor 24a|uncharacterized protein LOC105282614		Un							
2015173	Ooceraea biroi	105282613	0	live	LOC105282613	X777_09336	endophilin-B1	endophilin-B1		Un							
2015173	Ooceraea biroi	105282612	0	live	LOC105282612	X777_08797	uncharacterized LOC105282612	uncharacterized protein LOC105282612		Un							
2015173	Ooceraea biroi	105282611	0	live	LOC105282611	X777_15530	zinc finger BED domain-containing protein 1	zinc finger BED domain-containing protein 1		Un							
2015173	Ooceraea biroi	105282609	0	live	LOC105282609	X777_08798	uncharacterized LOC105282609	uncharacterized protein LOC105282609		Un							
2015173	Ooceraea biroi	105282608	0	live	LOC105282608	X777_08800	uncharacterized LOC105282608	uncharacterized protein LOC105282608		Un							
2015173	Ooceraea biroi	105282607	0	live	LOC105282607	X777_08799	uncharacterized LOC105282607	uncharacterized protein LOC105282607		Un							
2015173	Ooceraea biroi	105282605	0	live	LOC105282605	X777_08801	uncharacterized LOC105282605	uncharacterized protein LOC105282605		Un							
2015173	Ooceraea biroi	105282604	0	live	LOC105282604	X777_08803	uncharacterized LOC105282604	uncharacterized protein LOC105282604		Un							
2015173	Ooceraea biroi	105282603	0	live	LOC105282603	X777_08805	uncharacterized LOC105282603	uncharacterized protein LOC105282603		Un							
2015173	Ooceraea biroi	105282601	0	live	LOC105282601	X777_08806	uncharacterized LOC105282601	uncharacterized protein LOC105282601		Un							
2015173	Ooceraea biroi	105282600	0	live	LOC105282600	X777_09335	KAT8 regulatory NSL complex subunit 2	KAT8 regulatory NSL complex subunit 2		Un							
2015173	Ooceraea biroi	105282599	0	live	LOC105282599	X777_09577	uncharacterized LOC105282599	uncharacterized protein LOC105282599		Un							
2015173	Ooceraea biroi	105282598	0	live	LOC105282598	X777_09569	aminopeptidase M1-D	aminopeptidase M1-D|Aminopeptidase N		Un							
2015173	Ooceraea biroi	105282596	0	live	LOC105282596	X777_09491	uncharacterized LOC105282596	uncharacterized protein LOC105282596		Un							
2015173	Ooceraea biroi	105282594	0	live	LOC105282594	X777_09480	uncharacterized LOC105282594	uncharacterized protein LOC105282594|APOBEC1 complementation factor		Un							
2015173	Ooceraea biroi	105282593	0	live	LOC105282593	X777_09578	chorion protein S38	chorion protein S38		Un							
2015173	Ooceraea biroi	105282592	0	live	LOC105282592	X777_09333	metaxin-2	metaxin-2		Un							
2015173	Ooceraea biroi	105282591	0	live	LOC105282591	X777_09579	H/ACA ribonucleoprotein complex subunit 1	H/ACA ribonucleoprotein complex subunit 1|Helicase SRCAP		Un							
2015173	Ooceraea biroi	105282590	0	live	LOC105282590	X777_09573	putative uncharacterized protein DDB_G0292292	putative uncharacterized protein DDB_G0292292|myb-like protein U		Un							
2015173	Ooceraea biroi	105282589	0	live	LOC105282589	X777_09576	protein phosphatase 1H	protein phosphatase 1H		Un							
2015173	Ooceraea biroi	105282588	0	live	LOC105282588	X777_09575	probable salivary secreted peptide	probable salivary secreted peptide		Un							
2015173	Ooceraea biroi	105282587	0	live	LOC105282587	X777_09574	probable salivary secreted peptide	probable salivary secreted peptide		Un							
2015173	Ooceraea biroi	105282586	0	live	LOC105282586	X777_09563	elongation of very long chain fatty acids protein AAEL008004	elongation of very long chain fatty acids protein AAEL008004		Un							
2015173	Ooceraea biroi	105282584	0	live	LOC105282584	X777_09565	SAGA-associated factor 29	SAGA-associated factor 29|SAGA-associated factor 29 homolog|SAGA-associated factor 29-like protein		Un							
2015173	Ooceraea biroi	105282577	0	live	LOC105282577	X777_09555	ephrin-B2	ephrin-B2		Un							
2015173	Ooceraea biroi	105282576	0	live	LOC105282576	X777_09554	U3 small nucleolar RNA-interacting protein 2	U3 small nucleolar RNA-interacting protein 2		Un							
2015173	Ooceraea biroi	105282575	0	live	LOC105282575	X777_09553	glutathione S-transferase C-terminal domain-containing protein homolog	glutathione S-transferase C-terminal domain-containing protein homolog|Glutathione S-transferase C-terminal domain-containing protein-like protein		Un							
2015173	Ooceraea biroi	105282573	0	live	LOC105282573	X777_09551	SH2B adapter protein 1	SH2B adapter protein 1|SH2B adapter protein 2		Un							
2015173	Ooceraea biroi	105282572	0	live	LOC105282572	X777_09552	protein JTB	protein JTB		Un							
2015173	Ooceraea biroi	105282571	0	live	LOC105282571	X777_09549	POC1 centriolar protein homolog A	POC1 centriolar protein homolog A|POC1 centriolar protein-like protein B		Un							
2015173	Ooceraea biroi	105282570	0	live	LOC105282570	X777_09550	copper transport protein ATOX1	copper transport protein ATOX1		Un							
2015173	Ooceraea biroi	105282569	0	live	LOC105282569	X777_09547	regulator of microtubule dynamics protein 1	regulator of microtubule dynamics protein 1		Un							
2015173	Ooceraea biroi	105282568	0	live	LOC105282568	X777_09548	protein dispatched	protein dispatched|Dispatched-like protein		Un							
2015173	Ooceraea biroi	105282567	0	live	LOC105282567	X777_09546	caprin homolog	caprin homolog|Caprin-like protein		Un							
2015173	Ooceraea biroi	105282566	0	live	LOC105282566	X777_09334	zinc transporter foi	zinc transporter foi		Un							
2015173	Ooceraea biroi	105282565	0	live	LOC105282565	X777_09545	uncharacterized LOC105282565	uncharacterized protein LOC105282565|Glutamine and serine-rich protein		Un							
2015173	Ooceraea biroi	105282564	0	live	LOC105282564	X777_09542	uncharacterized LOC105282564	uncharacterized protein LOC105282564		Un							
2015173	Ooceraea biroi	105282563	0	live	LOC105282563	X777_09543	general transcription factor IIH subunit 1	general transcription factor IIH subunit 1		Un							
2015173	Ooceraea biroi	105282562	0	live	LOC105282562	X777_09541	C2 domain-containing protein 3	C2 domain-containing protein 3|C2 domain-containing protein		Un							
2015173	Ooceraea biroi	105282561	0	live	LOC105282561	X777_09539	sugar transporter SWEET1	sugar transporter SWEET1		Un							
2015173	Ooceraea biroi	105282560	0	live	LOC105282560	X777_09538	uncharacterized LOC105282560	uncharacterized protein LOC105282560		Un							
2015173	Ooceraea biroi	105282559	0	live	LOC105282559	X777_09537	vang-like protein 1	vang-like protein 1		Un							
2015173	Ooceraea biroi	105282558	0	live	LOC105282558	X777_09536	RNA polymerase-associated protein RTF1 homolog	RNA polymerase-associated protein RTF1 homolog		Un							
2015173	Ooceraea biroi	105282557	0	live	LOC105282557	X777_09533	GTP-binding protein Rit2	GTP-binding protein Rit2|ras-like protein 1		Un							
2015173	Ooceraea biroi	105282555	0	live	LOC105282555	X777_09534	cofilin/actin-depolymerizing factor homolog	cofilin/actin-depolymerizing factor homolog|Cofilin/actin-depolymerizing factor-like protein		Un							
2015173	Ooceraea biroi	105282554	0	live	LOC105282554	X777_09532	Golgi membrane protein 1	Golgi membrane protein 1|uncharacterized protein LOC105282554		Un							
2015173	Ooceraea biroi	105282548	0	live	LOC105282548	X777_09529	epoxide hydrolase 4	epoxide hydrolase 4		Un							
2015173	Ooceraea biroi	105282546	0	live	LOC105282546	X777_09525	homeobox protein SIX3	homeobox protein SIX3|Homeobox protein SIX6		Un							
2015173	Ooceraea biroi	105282545	0	live	LOC105282545	X777_09522	protein C12orf4 homolog	protein C12orf4 homolog		Un							
2015173	Ooceraea biroi	105282544	0	live	LOC105282544	X777_09523	toll-like receptor 7	toll-like receptor 4|toll-like receptor 7|Leucine-rich repeat-containing protein 4B		Un							
2015173	Ooceraea biroi	105282543	0	live	LOC105282543	X777_09521	SUMO-activating enzyme subunit 1	SUMO-activating enzyme subunit 1		Un							
2015173	Ooceraea biroi	105282542	0	live	LOC105282542	X777_09516	uncharacterized LOC105282542	uncharacterized protein LOC105282542		Un							
2015173	Ooceraea biroi	105282540	0	live	LOC105282540	X777_09519	elongation of very long chain fatty acids protein AAEL008004	elongation of very long chain fatty acids protein AAEL008004		Un							
2015173	Ooceraea biroi	105282538	0	live	LOC105282538	X777_09515	uncharacterized LOC105282538	uncharacterized protein LOC105282538		Un							
2015173	Ooceraea biroi	105282537	0	live	LOC105282537	X777_09514	uncharacterized LOC105282537	uncharacterized protein LOC105282537		Un							
2015173	Ooceraea biroi	105282536	0	live	LOC105282536	X777_09329	protein CutA homolog	divalent-cation tolerance protein CutA|protein CutA homolog|CutA-like protein		Un							
2015173	Ooceraea biroi	105282535	0	live	LOC105282535	X777_09513	uncharacterized LOC105282535	uncharacterized protein LOC105282535		Un							
2015173	Ooceraea biroi	105282532	0	live	LOC105282532	X777_09509	apoptotic protease-activating factor 1	apoptotic protease-activating factor 1		Un							
2015173	Ooceraea biroi	105282531	0	live	LOC105282531	X777_09506	mitochondrial pyruvate carrier 2	mitochondrial pyruvate carrier 2|Brain protein		Un							
2015173	Ooceraea biroi	105282530	0	live	LOC105282530	X777_09504	synapse-associated protein of 47 kDa	synapse-associated protein of 47 kDa		Un							
2015173	Ooceraea biroi	105282528	0	live	LOC105282528	X777_09502	protein DENND6A	protein DENND6A		Un							
2015173	Ooceraea biroi	105282527	0	live	LOC105282527	X777_09500	synaptic vesicle glycoprotein 2B	synaptic vesicle glycoprotein 2B		Un							
2015173	Ooceraea biroi	105282526	0	live	LOC105282526	X777_09501	60S ribosomal protein L17	60S ribosomal protein L17		Un							
2015173	Ooceraea biroi	105282525	0	live	LOC105282525	X777_09499	uncharacterized LOC105282525	uncharacterized protein LOC105282525|Bcl-2-like protein		Un							
2015173	Ooceraea biroi	105282524	0	live	LOC105282524	X777_09328	mitochondrial Rho GTPase	mitochondrial Rho GTPase		Un							
2015173	Ooceraea biroi	105282523	0	live	LOC105282523	X777_09498	potential E3 ubiquitin-protein ligase ariadne-1	potential E3 ubiquitin-protein ligase ariadne-1|Ariadne-1-like protein|protein ariadne-1		Un							
2015173	Ooceraea biroi	105282522	0	live	LOC105282522	X777_09497	serine/threonine-protein kinase ULK3	serine/threonine-protein kinase ULK3		Un							
2015173	Ooceraea biroi	105282521	0	live	LOC105282521	X777_09496	uncharacterized LOC105282521	uncharacterized protein LOC105282521		Un							
2015173	Ooceraea biroi	105282519	0	live	LOC105282519	X777_09495	ubiquitin-conjugating enzyme E2 Q2	ubiquitin-conjugating enzyme E2 Q2|Ubiquitin-conjugating enzyme E2 Q1		Un							
2015173	Ooceraea biroi	105282518	0	live	LOC105282518	X777_09327	coiled-coil-helix-coiled-coil-helix domain-containing protein 2	coiled-coil-helix-coiled-coil-helix domain-containing protein 2|coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial		Un							
2015173	Ooceraea biroi	105282517	0	live	LOC105282517	X777_09493	uncharacterized LOC105282517	uncharacterized protein LOC105282517|Limbic system-associated membrane protein		Un							
2015173	Ooceraea biroi	105282516	0	live	LOC105282516	X777_09492	UPF0602 protein C4orf47 homolog	UPF0602 protein C4orf47 homolog		Un							
2015173	Ooceraea biroi	105282515	0	live	LOC105282515	X777_09490	zwei Ig domain protein zig-8	zwei Ig domain protein zig-8		Un							
2015173	Ooceraea biroi	105282514	0	live	LOC105282514	X777_09326	ragulator complex protein LAMTOR2	ragulator complex protein LAMTOR2		Un							
2015173	Ooceraea biroi	105282513	0	live	LOC105282513	X777_09486	limbic system-associated membrane protein	limbic system-associated membrane protein		Un							
2015173	Ooceraea biroi	105282512	0	live	LOC105282512	X777_09484	gonadotropin-releasing hormone receptor	gonadotropin-releasing hormone receptor		Un							
2015173	Ooceraea biroi	105282511	0	live	LOC105282511	X777_09485	uncharacterized LOC105282511										
2015173	Ooceraea biroi	105282510	0	live	LOC105282510	X777_09481	uncharacterized LOC105282510	uncharacterized protein LOC105282510		Un							
2015173	Ooceraea biroi	105282509	0	live	LOC105282509	X777_09479	leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2	leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2|Platelet glycoprotein V		Un							
2015173	Ooceraea biroi	105282508	0	live	LOC105282508	X777_09478	lachesin	lachesin		Un							
2015173	Ooceraea biroi	105282507	0	live	LOC105282507	X777_09477	integrator complex subunit 7	LOW QUALITY PROTEIN: integrator complex subunit 7		Un							
2015173	Ooceraea biroi	105282506	0	live	LOC105282506	X777_09476	hsp90 co-chaperone Cdc37	hsp90 co-chaperone Cdc37		Un							
2015173	Ooceraea biroi	105282505	0	live	LOC105282505	X777_09475	chromodomain-helicase-DNA-binding protein 1	chromodomain-helicase-DNA-binding protein 1		Un							
2015173	Ooceraea biroi	105282503	0	live	LOC105282503	X777_09325	BTB/POZ domain-containing protein KCTD5	BTB/POZ domain-containing protein KCTD5		Un							
2015173	Ooceraea biroi	105282501	0	live	LOC105282501	X777_09474	saccharopine dehydrogenase-like oxidoreductase	saccharopine dehydrogenase-like oxidoreductase|putative saccharopine dehydrogenase		Un							
2015173	Ooceraea biroi	105282500	0	live	LOC105282500	X777_09473	GTP cyclohydrolase 1	GTP cyclohydrolase 1		Un							
2015173	Ooceraea biroi	105282499	0	live	LOC105282499	X777_09472	growth arrest and DNA damage-inducible proteins-interacting protein 1	growth arrest and DNA damage-inducible proteins-interacting protein 1		Un							
2015173	Ooceraea biroi	105282498	0	live	LOC105282498	X777_09471	uncharacterized LOC105282498	uncharacterized protein LOC105282498|Forkhead transcription factor HCM1		Un							
2015173	Ooceraea biroi	105282497	0	live	LOC105282497	X777_09469	thymidylate synthase	thymidylate synthase		Un							
2015173	Ooceraea biroi	105282496	0	live	LOC105282496	X777_09470	uncharacterized protein C6orf106 homolog	uncharacterized protein C6orf106 homolog		Un							
2015173	Ooceraea biroi	105282495	0	live	LOC105282495	X777_09468	replication protein A 70 kDa DNA-binding subunit	replication protein A 70 kDa DNA-binding subunit		Un							
2015173	Ooceraea biroi	105282493	0	live	LOC105282493	X777_09466	zinc finger protein 271	zinc finger protein 271		Un							
2015173	Ooceraea biroi	105282492	0	live	LOC105282492	X777_01853	glutamate receptor ionotropic, delta-1	glutamate receptor ionotropic, delta-1|glutamate receptor ionotropic, delta-2		Un							
2015173	Ooceraea biroi	105282491	0	live	LOC105282491	X777_09467	transmembrane protein 184C	transmembrane protein 184C		Un							
2015173	Ooceraea biroi	105282490	0	live	LOC105282490	X777_09462	uncharacterized LOC105282490	uncharacterized protein LOC105282490		Un							
2015173	Ooceraea biroi	105282489	0	live	LOC105282489	X777_09463	RWD domain-containing protein 2A	RWD domain-containing protein 2A		Un							
2015173	Ooceraea biroi	105282488	0	live	LOC105282488	X777_09323	ras-related protein Rab-40C	ras-related protein Rab-40C		Un							
2015173	Ooceraea biroi	105282487	0	live	LOC105282487	X777_09464	anaphase-promoting complex subunit 10	anaphase-promoting complex subunit 10		Un							
2015173	Ooceraea biroi	105282486	0	live	LOC105282486	X777_09465	Bardet-Biedl syndrome 7 protein homolog	LOW QUALITY PROTEIN: Bardet-Biedl syndrome 7 protein homolog|Bardet-Biedl syndrome 7 protein-like protein		Un							
2015173	Ooceraea biroi	105282484	0	live	LOC105282484	X777_09460	histone acetyltransferase type B catalytic subunit	histone acetyltransferase type B catalytic subunit		Un							
2015173	Ooceraea biroi	105282483	0	live	LOC105282483	X777_09461	testis-specific serine/threonine-protein kinase 1	testis-specific serine/threonine-protein kinase 1		Un							
2015173	Ooceraea biroi	105282482	0	live	LOC105282482	X777_09459	cilia- and flagella-associated protein 57	cilia- and flagella-associated protein 57|WD repeat-containing protein		Un							
2015173	Ooceraea biroi	105282480	0	live	LOC105282480	X777_09320	isoleucine--tRNA ligase, mitochondrial	isoleucine--tRNA ligase, mitochondrial|Isoleucyl-tRNA synthetase, mitochondrial		Un							
2015173	Ooceraea biroi	105282479	0	live	LOC105282479	X777_09456	facilitated trehalose transporter Tret1-2 homolog	facilitated trehalose transporter Tret1-2 homolog|Facilitated trehalose transporter Tret1-2-like protein		Un							
2015173	Ooceraea biroi	105282477	0	live	LOC105282477	X777_09453	carbonic anhydrase 2	carbonic anhydrase 2		Un							
2015173	Ooceraea biroi	105282476	0	live	LOC105282476	X777_09452	dystroglycan	dystroglycan		Un							
2015173	Ooceraea biroi	105282475	0	live	LOC105282475	X777_09321	gamma-tubulin complex component 6	gamma-tubulin complex component 6		Un							
